,ID,光照强度,功率A,功率B,功率C,发电量,平均功率,板温,现场温度,电压A,电压B,电压C,电流A,电流B,电流C,转换效率,转换效率A,转换效率B,转换效率C,风向,风速
8086,16075,749,4779.84,4755.4,4852.96,10.03446982,4796.07,22.06,9.6,624.0,620.0,619.0,7.66,7.67,7.84,20.54,20.47,20.36,20.78,298,1.6
8087,16079,731,4536.12,4516.44,4572.98,9.645324594,4541.85,24.8,10.1,618.0,617.0,613.0,7.34,7.32,7.46,19.72,19.7,19.61,19.86,277,2.5
8088,16086,503,3586.2,3617.46,3437.82,7.526997445,3547.16,17.18,9.1,645.0,638.0,639.0,5.56,5.67,5.38,23.03,23.28,23.49,22.32,284,2.1
8089,16088,650,3609.36,4204.96,4140.86,7.96420217,3985.06,16.1,8.8,648.0,641.0,641.0,5.57,6.56,6.46,20.1,18.21,21.21,20.89,350,3.2
8090,16089,450,3334.65,3924.12,3829.05,7.587953882000001,3695.94,17.37,8.6,645.0,636.0,635.0,5.17,6.17,6.03,26.8,24.18,28.46,27.77,59,2.2
8091,16090,664,3551.14,3778.25,4070.28,7.650469141,3799.89,17.64,9.2,641.0,635.0,634.0,5.54,5.95,6.42,18.66,17.44,18.55,19.99,38,0.7
8092,16093,662,3956.25,3987.92,3968.99,8.251331554,3971.05,20.16,9.8,633.0,631.0,629.0,6.25,6.32,6.31,19.38,19.3,19.46,19.37,275,2.4
8093,16094,636,3917.76,3931.04,3868.03,8.153149602000001,3905.61,19.62,9.9,636.0,632.0,631.0,6.16,6.22,6.13,19.88,19.94,20.01,19.68,275,3.2
8094,16097,509,3563.1,3577.6,3267.81,7.400477017999999,3469.5,17.8,10.1,642.0,640.0,637.0,5.55,5.59,5.13,22.21,22.81,22.9,20.92,279,2.1
8095,16098,518,3382.18,3126.54,3222.84,6.906453547999999,3243.85,17.53,9.5,643.0,642.0,642.0,5.26,4.87,5.02,20.43,21.3,19.69,20.29,277,4.5
8096,16100,596,3086.4,3278.07,3490.76,7.02146373,3285.08,18.18,9.5,643.0,639.0,637.0,4.8,5.13,5.48,17.93,16.85,17.9,19.06,352,1.1
8097,16102,592,3508.11,3452.54,3402.6,7.230083584,3454.42,18.39,9.8,639.0,637.0,636.0,5.49,5.42,5.35,18.97,19.27,18.96,18.69,274,1.9
8098,16103,597,3499.86,3330.74,3449.6,7.12269404,3426.73,17.33,9.6,641.0,643.0,640.0,5.46,5.18,5.39,18.74,19.14,18.21,18.86,312,2.4
8099,16105,559,3212.1,2892.8,3220.0,6.490993472,3108.3,16.91,9.6,645.0,640.0,644.0,4.98,4.52,5.0,18.18,18.78,16.92,18.83,256,2.6
8100,16110,518,2820.92,2794.96,2861.35,5.88931421,2825.74,16.18,9.7,647.0,644.0,643.0,4.36,4.34,4.45,17.88,17.85,17.69,18.11,287,2.0
8101,16112,502,2757.96,2685.05,2766.96,5.719080537999999,2736.66,14.72,9.1,652.0,647.0,648.0,4.23,4.15,4.27,17.96,18.1,17.63,18.16,353,1.1
8102,16113,486,2721.18,2642.14,2626.82,5.611202672,2663.38,16.22,10.0,651.0,646.0,647.0,4.18,4.09,4.06,17.96,18.35,17.82,17.71,276,3.8
8103,16114,486,2643.06,2566.08,2549.18,5.473738813,2586.11,16.41,9.5,651.0,648.0,647.0,4.06,3.96,3.94,17.43,17.81,17.29,17.18,276,3.8
8104,16117,448,2379.8,2333.5,2385.5,5.01552597,2366.27,15.97,9.6,652.0,650.0,650.0,3.65,3.59,3.67,17.33,17.43,17.09,17.47,280,4.2
8105,16121,399,2013.92,1981.62,2024.3,4.271141319,2006.61,14.07,9.5,656.0,654.0,653.0,3.07,3.03,3.1,16.61,16.67,16.4,16.76,286,2.1
8106,16123,381,1929.3,1933.47,1900.92,4.11144305,1921.23,14.18,9.6,654.0,651.0,651.0,2.95,2.97,2.92,16.65,16.72,16.76,16.47,278,2.1
8107,16124,367,1876.98,1890.06,1848.84,4.021900339,1871.96,14.33,9.3,654.0,654.0,651.0,2.87,2.89,2.84,16.83,16.88,16.99,16.62,274,2.3
8108,16125,364,1801.25,1740.84,1803.27,3.807068117,1781.79,14.35,9.6,655.0,652.0,651.0,2.75,2.67,2.77,16.15,16.33,15.78,16.35,289,3.2
8109,16126,347,1657.15,1701.72,1703.0,3.535110422,1687.29,13.28,9.2,655.0,652.0,655.0,2.53,2.61,2.6,16.11,15.82,16.24,16.26,277,4.2
8110,16128,323,1526.56,1541.08,1484.58,3.2345962389999996,1517.41,13.18,8.8,658.0,653.0,654.0,2.32,2.36,2.27,15.57,15.66,15.81,15.23,264,4.8
8111,16131,292,1320.57,1279.2,1390.72,2.8373522230000003,1330.16,11.54,9.5,657.0,656.0,656.0,2.01,1.95,2.12,15.18,15.07,14.6,15.88,292,1.6
8112,16132,269,1266.08,1242.6,1207.04,2.618538553,1238.57,11.37,9.3,656.0,654.0,656.0,1.93,1.9,1.84,15.36,15.7,15.41,14.97,280,2.8
8113,16134,253,1169.46,1123.47,1102.08,2.4466736030000003,1131.67,11.47,9.1,657.0,657.0,656.0,1.78,1.71,1.68,14.91,15.41,14.81,14.52,299,1.9
8114,16137,217,938.08,982.5,923.55,1.989806846,948.04,10.18,9.0,656.0,655.0,655.0,1.43,1.5,1.41,14.63,14.48,15.17,14.26,276,2.0
8115,16142,166,653.0,669.5,619.4,1.324980362,647.3,9.22,8.6,653.0,650.0,652.0,1.0,1.03,0.95,13.11,13.22,13.56,12.54,278,2.8
8116,16145,288,1552.62,1600.08,1421.7,3.158348058,1524.8,4.99,2.3,678.0,678.0,677.0,2.29,2.36,2.1,18.06,18.39,18.95,16.84,275,2.4
8117,16148,267,1442.01,1464.96,1364.16,2.9354869889999997,1423.71,5.49,2.8,677.0,672.0,672.0,2.13,2.18,2.03,18.16,18.39,18.69,17.4,282,2.5
8118,16149,304,1480.44,1523.17,1568.6,3.112398704,1524.07,5.53,3.0,676.0,671.0,682.0,2.19,2.27,2.3,17.07,16.58,17.06,17.57,269,2.1
8119,16152,359,1895.6,1921.92,1918.05,3.950671607,1911.86,7.28,4.2,677.0,672.0,673.0,2.8,2.86,2.85,18.02,17.87,18.12,18.08,285,2.4
8120,16154,390,2119.95,2127.07,2157.4,4.403672982,2134.81,7.87,4.6,673.0,671.0,670.0,3.15,3.17,3.22,18.49,18.36,18.42,18.68,293,3.2
8121,16159,425,2528.82,2503.28,2481.24,5.221507514,2504.45,9.79,5.8,669.0,664.0,667.0,3.78,3.77,3.72,19.77,19.96,19.76,19.58,286,4.2
8122,16160,431,2431.52,2456.8,2490.84,5.0928575369999995,2459.72,9.82,5.7,668.0,664.0,666.0,3.64,3.7,3.74,19.14,18.92,19.12,19.38,262,2.1
8123,16162,460,2600.15,2588.42,2608.28,5.382309971000001,2598.95,10.37,6.4,665.0,662.0,662.0,3.91,3.91,3.94,18.91,18.92,18.84,18.98,277,1.9
8124,16163,462,2722.4,2645.37,2657.22,5.591310958999999,2675.0,10.66,6.6,664.0,663.0,661.0,4.1,3.99,4.02,19.36,19.7,19.15,19.23,253,1.3
8125,16165,475,2817.75,2782.81,2723.32,5.745660924,2774.63,10.41,6.4,663.0,661.0,661.0,4.25,4.21,4.12,19.55,19.85,19.61,19.19,263,2.5
8126,16167,509,3027.84,2961.28,3058.44,6.195722279,3015.85,10.76,6.7,664.0,661.0,662.0,4.56,4.48,4.62,19.81,19.88,19.45,20.09,286,3.3
8127,16169,534,3156.61,3225.87,3230.78,6.563759605,3204.42,11.91,7.1,659.0,657.0,658.0,4.79,4.91,4.91,19.98,19.68,20.11,20.14,302,3.0
8128,16171,534,3182.97,3234.08,3270.26,6.600751991,3229.1,12.04,7.6,659.0,656.0,658.0,4.83,4.93,4.97,20.12,19.83,20.15,20.38,287,2.7
8129,16172,542,3271.86,3373.25,3271.53,6.778963169,3305.55,12.35,7.7,657.0,655.0,653.0,4.98,5.15,5.01,20.27,20.06,20.69,20.06,281,1.5
8130,16174,570,3401.86,3469.83,3507.76,7.094240231000001,3459.82,13.12,7.6,658.0,651.0,652.0,5.17,5.33,5.38,20.12,19.78,20.18,20.4,280,3.8
8131,16181,607,3855.06,3837.24,3798.48,7.917434952000001,3830.26,15.64,9.3,649.0,646.0,646.0,5.94,5.94,5.88,20.72,20.86,20.76,20.55,308,3.0
8132,16183,624,3939.84,3831.3,3979.36,8.26397378,3916.83,15.3,9.1,648.0,645.0,646.0,6.08,5.94,6.16,20.64,20.76,20.19,20.97,285,3.7
8133,16186,633,4025.0,4018.92,4095.84,8.38943087,4046.59,16.43,9.8,644.0,642.0,644.0,6.25,6.26,6.36,20.93,20.82,20.79,21.19,307,4.9
8134,16187,639,4050.6,4000.26,4102.4,8.39372493,4051.09,16.91,10.2,645.0,638.0,641.0,6.28,6.27,6.4,20.73,20.72,20.46,20.99,280,4.1
8135,16188,641,4108.77,4140.62,4160.0,8.534300747,4136.46,17.03,10.3,643.0,638.0,640.0,6.39,6.49,6.5,21.09,20.95,21.11,21.21,306,3.4
8136,16189,655,4198.88,4179.06,4275.2,8.704445462,4217.71,16.31,9.9,644.0,639.0,640.0,6.52,6.54,6.68,21.1,21.0,20.9,21.38,263,3.0
8137,16192,666,4217.78,4248.15,4375.68,8.802404117,4280.54,17.74,10.6,641.0,635.0,636.0,6.58,6.69,6.88,20.95,20.64,20.79,21.41,313,3.2
8138,16193,666,4288.29,4286.64,4382.04,8.953573151,4318.99,17.66,10.3,641.0,636.0,636.0,6.69,6.74,6.89,21.14,20.99,20.98,21.45,289,3.8
8139,16196,683,4441.6,4425.95,4514.85,9.267033349,4460.8,17.84,10.8,640.0,635.0,635.0,6.94,6.97,7.11,21.28,21.19,21.11,21.54,302,4.3
8140,16198,686,4511.34,4490.16,4560.12,9.41691024,4520.54,17.64,10.6,639.0,636.0,636.0,7.06,7.06,7.17,21.48,21.44,21.34,21.67,279,4.2
8141,16201,718,4659.9,4635.73,4751.43,9.716951972,4682.35,18.85,10.7,634.0,629.0,631.0,7.35,7.37,7.53,21.17,21.07,20.96,21.48,279,0.9
8142,16202,718,4639.89,4642.02,4782.98,9.985268203,4688.3,19.26,10.8,633.0,629.0,631.0,7.33,7.38,7.58,21.16,20.94,20.95,21.59,279,0.9
8143,16204,728,4735.98,4697.44,4772.8,9.882208432,4735.41,19.74,10.8,634.0,628.0,628.0,7.47,7.48,7.6,21.04,21.05,20.88,21.21,281,2.3
8144,16205,729,4756.5,4725.0,4720.04,9.920007383,4733.85,20.29,11.0,630.0,625.0,626.0,7.55,7.56,7.54,20.97,21.07,20.93,20.9,272,1.0
8145,16208,736,4810.48,4818.75,4781.25,10.03243557,4803.49,20.45,11.6,628.0,625.0,625.0,7.66,7.71,7.65,21.06,21.09,21.13,20.96,300,2.9
8146,16209,754,4868.46,4808.06,4826.72,10.14292857,4834.41,20.99,11.6,629.0,622.0,622.0,7.74,7.73,7.76,20.65,20.79,20.53,20.61,270,2.1
8147,16210,751,4882.8,4867.0,4856.25,10.19218346,4868.68,20.99,11.4,626.0,620.0,625.0,7.8,7.85,7.77,20.88,20.94,20.87,20.82,295,2.5
8148,16213,769,5035.38,5014.26,4954.56,10.42208464,5001.4,18.93,11.0,631.0,626.0,624.0,7.98,8.01,7.94,21.1,21.25,21.16,20.91,341,3.0
8149,16214,768,5038.29,4927.93,4987.5,10.49853457,4984.57,20.09,10.8,629.0,623.0,625.0,8.01,7.91,7.98,20.97,21.2,20.73,20.98,263,1.7
8150,16215,772,4995.48,4852.96,4923.66,10.400396800000001,4924.03,21.85,11.7,626.0,619.0,617.0,7.98,7.84,7.98,20.47,20.77,20.18,20.47,280,1.5
8151,16216,774,5015.15,4866.4,4942.17,10.42614913,4941.24,22.49,11.9,623.0,616.0,617.0,8.05,7.9,8.01,20.44,20.75,20.13,20.45,272,4.3
8152,16219,775,5040.07,4985.36,5016.38,10.56588407,5013.94,22.99,11.7,623.0,617.0,614.0,8.09,8.08,8.17,20.68,20.79,20.56,20.69,270,1.5
8153,16220,786,5040.89,5026.56,5145.78,10.63760796,5071.08,22.62,12.4,617.0,616.0,617.0,8.17,8.16,8.34,20.65,20.53,20.47,20.95,276,5.0
8154,16223,723,4489.32,4262.5,4639.8,10.33535981,4463.87,20.01,11.5,627.0,625.0,627.0,7.16,6.82,7.4,19.95,20.07,19.05,20.74,20,1.6
8155,16227,802,5187.5,5233.2,5290.08,10.88822207,5236.93,20.95,11.8,625.0,623.0,618.0,8.3,8.4,8.56,21.03,20.83,21.02,21.24,283,4.1
8156,16229,799,5218.75,5193.41,5259.18,10.92775425,5223.78,21.26,12.1,625.0,619.0,618.0,8.35,8.39,8.51,21.03,21.01,20.91,21.18,297,2.6
8157,16232,808,5266.56,5215.92,5197.38,10.96287735,5226.62,21.22,12.0,624.0,618.0,618.0,8.44,8.44,8.41,20.81,20.97,20.77,20.7,283,3.0
8158,16235,784,5297.76,5256.84,5215.92,11.10303549,5256.84,21.06,11.8,624.0,617.0,618.0,8.49,8.52,8.44,21.59,21.75,21.59,21.42,330,1.9
8159,16237,813,5346.81,5224.36,5383.84,11.1149625,5318.34,21.1,11.8,621.0,619.0,616.0,8.61,8.44,8.74,21.06,21.17,20.68,21.32,333,3.3
8160,16239,804,5254.08,5338.2,5265.36,11.01887888,5285.88,21.39,12.8,624.0,620.0,618.0,8.42,8.61,8.52,21.14,21.01,21.35,21.06,282,2.7
8161,16241,815,5398.96,5376.6,5390.0,11.39392212,5388.52,21.1,11.5,622.0,618.0,616.0,8.68,8.7,8.75,21.28,21.32,21.24,21.29,315,1.0
8162,16242,813,5349.2,5282.85,5360.22,11.24520136,5330.76,21.49,12.3,622.0,615.0,614.0,8.6,8.59,8.73,21.08,21.15,20.89,21.19,276,2.3
8163,16245,815,5209.05,5227.7,5361.12,10.97020251,5265.96,23.49,12.4,615.0,610.0,612.0,8.47,8.57,8.76,20.61,20.39,20.46,20.99,289,3.1
8164,16246,807,5239.8,5215.2,5309.59,10.99510486,5254.86,23.01,13.0,615.0,615.0,611.0,8.52,8.48,8.69,20.81,20.75,20.65,21.03,269,3.1
8165,16247,808,5172.66,5231.28,5362.8,10.91059239,5255.58,22.16,12.4,618.0,614.0,615.0,8.37,8.52,8.72,20.85,20.53,20.76,21.28,288,4.0
8166,16250,809,5201.8,5177.52,5276.5,10.9142214,5218.61,23.43,12.3,620.0,612.0,610.0,8.39,8.46,8.65,20.58,20.52,20.42,20.81,302,2.9
8167,16251,804,5213.65,5217.94,5294.8,10.94901079,5242.13,24.18,12.8,617.0,611.0,610.0,8.45,8.54,8.68,20.75,20.63,20.65,20.96,301,4.0
8168,16252,789,5065.19,5083.52,5144.94,10.67833654,5097.88,24.89,13.0,611.0,611.0,606.0,8.29,8.32,8.49,20.51,20.37,20.45,20.69,301,1.7
8169,16255,801,5154.12,4918.72,5089.63,10.68563684,5054.16,24.53,13.1,618.0,608.0,611.0,8.34,8.09,8.33,20.05,20.45,19.51,20.19,290,4.6
8170,16259,784,4766.25,4655.82,4558.4,9.800341928,4660.16,23.49,13.0,615.0,611.0,616.0,7.75,7.62,7.4,18.96,19.4,18.95,18.55,359,1.6
8171,16260,792,4637.6,4883.76,4760.1,9.82736114,4760.49,23.68,13.2,620.0,612.0,615.0,7.48,7.98,7.74,19.16,18.67,19.66,19.16,277,3.0
8172,16261,794,5063.42,5026.6,5002.08,10.67329692,5030.7,24.37,13.5,619.0,613.0,613.0,8.18,8.2,8.16,20.15,20.28,20.13,20.03,290,3.6
8173,16263,773,4909.24,5042.52,4945.81,10.35330234,4965.86,22.12,13.1,623.0,621.0,619.0,7.88,8.12,7.99,20.6,20.37,20.92,20.52,289,4.8
8174,16267,738,5085.99,4676.13,4362.19,10.28169528,4708.1,22.24,13.3,621.0,621.0,617.0,8.19,7.53,7.07,20.45,22.09,20.31,18.95,265,1.4
8175,16268,748,4621.46,4741.65,4778.68,9.861486521,4713.93,22.29,12.8,622.0,615.0,619.0,7.43,7.71,7.72,20.2,19.8,20.31,20.47,6,1.2
8176,16269,791,4961.79,4882.2,5088.18,10.43190664,4977.39,22.16,13.5,621.0,618.0,619.0,7.99,7.9,8.22,20.18,20.11,19.79,20.62,279,4.8
8177,16270,767,4912.5,4876.02,4924.53,10.26838601,4904.35,21.31,12.8,625.0,618.0,621.0,7.86,7.89,7.93,20.57,20.6,20.45,20.65,271,3.8
8178,16271,765,4859.25,4857.82,4899.69,10.1645782,4872.25,21.2,13.4,627.0,622.0,621.0,7.75,7.81,7.89,20.49,20.44,20.43,20.61,286,3.9
8179,16273,562,4834.17,4851.6,4382.73,10.03810692,4689.5,21.03,13.2,627.0,622.0,627.0,7.71,7.8,6.99,26.87,27.7,27.8,25.11,283,3.8
8180,16278,709,4439.16,4356.9,4572.82,9.327279284,4456.29,22.31,13.8,627.0,618.0,623.0,7.08,7.05,7.34,20.14,20.06,19.69,20.67,283,4.3
8181,16279,720,4389.0,4559.26,4636.32,9.462889237999999,4528.19,22.83,13.8,627.0,622.0,624.0,7.0,7.33,7.43,20.11,19.5,20.25,20.59,280,4.8
8182,16280,708,4403.0,4292.47,4582.32,9.356269218,4425.93,21.99,13.6,629.0,623.0,626.0,7.0,6.89,7.32,20.06,19.95,19.45,20.76,294,5.9
8183,16282,681,4358.32,4298.02,4354.77,9.079242408999999,4337.04,22.87,13.5,628.0,622.0,623.0,6.94,6.91,6.99,20.37,20.47,20.18,20.45,279,3.2
8184,16286,657,4093.75,4079.21,4118.03,8.513184425,4097.0,22.39,13.2,625.0,619.0,623.0,6.55,6.59,6.61,19.98,19.96,19.89,20.08,1,1.9
8185,16287,655,3994.08,3968.75,4131.6,8.354035876000001,4031.48,21.64,13.2,628.0,625.0,626.0,6.36,6.35,6.6,19.77,19.59,19.46,20.26,284,3.4
8186,16289,641,4000.5,3906.21,3930.8,8.241507992,3945.84,22.97,13.4,630.0,623.0,620.0,6.35,6.27,6.34,19.68,19.95,19.48,19.6,292,1.1
8187,16290,633,3925.02,3868.83,3825.4,8.112133835,3873.08,23.01,13.5,627.0,623.0,620.0,6.26,6.21,6.17,19.56,19.82,19.53,19.31,280,1.1
8188,16291,632,3819.15,3837.68,3819.23,7.970820634,3825.35,23.41,13.5,621.0,623.0,619.0,6.15,6.16,6.17,19.32,19.28,19.38,19.29,292,2.2
8189,16293,627,3730.32,3774.78,3743.48,7.789008783,3749.53,22.53,13.8,628.0,626.0,626.0,5.94,6.03,5.98,19.15,19.05,19.28,19.12,316,3.3
8190,16300,571,3447.12,3374.88,3406.48,7.069724165,3409.49,20.26,13.9,636.0,632.0,632.0,5.42,5.34,5.39,19.28,19.49,19.08,19.26,297,1.8
8191,16301,543,3246.12,3211.8,3120.69,6.668423132000001,3192.87,19.6,13.6,639.0,636.0,633.0,5.08,5.05,4.93,19.03,19.35,19.15,18.6,282,3.2
8192,16302,581,3440.05,2295.08,3382.47,6.2795961579999995,3039.2,18.8,13.3,643.0,634.0,637.0,5.35,3.62,5.31,16.98,19.22,12.82,18.9,284,3.4
8193,16304,573,3317.6,3282.95,3280.08,6.799931005,3293.54,19.97,14.5,638.0,635.0,632.0,5.2,5.17,5.19,18.58,18.72,18.52,18.5,286,1.4
8194,16306,552,3207.78,3165.89,3149.6,6.569749524,3174.42,19.66,14.4,639.0,637.0,635.0,5.02,4.97,4.96,18.61,18.81,18.56,18.46,285,2.4
8195,16309,530,3017.4,2904.72,2863.85,6.108308387999999,2928.66,18.89,14.0,642.0,637.0,635.0,4.7,4.56,4.51,17.93,18.48,17.79,17.54,275,2.6
8196,16313,506,2767.02,2709.36,2707.25,5.705694093,2727.88,19.54,13.8,642.0,639.0,637.0,4.31,4.24,4.25,17.45,17.7,17.34,17.32,287,2.8
8197,16314,496,2609.42,2626.68,2686.05,5.526745507999999,2640.72,20.28,13.8,638.0,636.0,635.0,4.09,4.13,4.23,17.19,16.99,17.1,17.48,297,1.7
8198,16315,481,2589.64,2598.96,2582.16,5.418432448,2590.25,19.93,14.3,641.0,637.0,636.0,4.04,4.08,4.06,17.41,17.41,17.47,17.36,259,2.7
8199,16316,478,2568.78,2573.48,2556.72,5.367831139,2566.33,19.62,14.0,639.0,637.0,636.0,4.02,4.04,4.02,17.38,17.39,17.43,17.31,275,3.2
8200,16318,468,2460.08,2422.98,2466.54,5.099559192,2449.87,18.85,14.1,644.0,641.0,639.0,3.82,3.78,3.86,16.99,17.06,16.8,17.11,281,4.7
8201,16319,449,2390.2,2356.14,2374.4,5.044400145,2373.58,18.6,13.5,646.0,642.0,640.0,3.7,3.67,3.71,17.17,17.29,17.05,17.18,282,1.7
8202,16320,437,2337.72,2234.16,2281.23,4.798782797,2284.37,18.74,14.2,644.0,642.0,639.0,3.63,3.48,3.57,16.97,17.37,16.6,16.95,280,5.7
8203,16321,429,2180.1,2153.76,2256.93,4.640689576000001,2196.93,18.54,14.1,645.0,641.0,643.0,3.38,3.36,3.51,16.64,16.51,16.31,17.1,273,2.0
8204,16325,374,1828.96,1881.06,1855.38,3.968145528,1855.13,16.7,13.5,644.0,642.0,642.0,2.84,2.93,2.89,16.23,16.0,16.45,16.23,289,1.6
8205,16326,366,1827.36,1797.6,1823.28,3.9481663360000003,1816.08,16.89,13.5,648.0,642.0,642.0,2.82,2.8,2.84,16.22,16.32,16.06,16.29,303,1.4
8206,16329,325,1518.1,1511.05,1513.4,3.251756145,1514.18,16.52,13.7,646.0,643.0,644.0,2.35,2.35,2.35,15.25,15.29,15.22,15.24,301,2.4
8207,16334,270,1246.78,1236.48,1219.05,2.6233945480000003,1234.1,15.26,13.6,646.0,644.0,645.0,1.93,1.92,1.89,15.03,15.19,15.06,14.85,272,3.1
8208,16335,257,1220.12,1164.6,1124.04,2.46589837,1169.59,14.72,13.5,649.0,647.0,646.0,1.88,1.8,1.74,15.0,15.64,14.93,14.41,285,3.7
8209,16336,252,1124.04,1093.43,1096.5,2.262085254,1104.66,14.39,13.5,646.0,647.0,645.0,1.74,1.69,1.7,14.46,14.72,14.32,14.36,280,4.4
8210,16340,208,912.27,915.9,874.48,2.0197319030000003,900.88,13.66,13.5,647.0,645.0,643.0,1.41,1.42,1.36,14.33,14.51,14.57,13.91,282,1.3
8211,16342,193,824.32,810.18,829.47,1.769902044,821.32,13.51,13.3,644.0,643.0,643.0,1.28,1.26,1.29,14.08,14.14,13.89,14.22,276,2.3
8212,16343,189,758.74,737.15,792.12,1.7052174759999998,762.67,13.16,13.3,643.0,641.0,644.0,1.18,1.15,1.23,13.37,13.3,12.93,13.89,276,2.2
8213,16344,169,728.85,710.4,670.95,1.580928394,703.4,12.99,13.4,645.0,640.0,639.0,1.13,1.11,1.05,13.8,14.3,13.94,13.16,267,1.9
8214,16345,159,688.01,651.78,623.71,1.546417248,654.5,12.91,13.4,643.0,639.0,643.0,1.07,1.02,0.97,13.65,14.35,13.6,13.01,294,0.9
8215,16346,150,588.8,585.12,594.27,1.1669499840000002,589.4,12.59,13.1,640.0,636.0,639.0,0.92,0.92,0.93,13.05,13.04,12.95,13.16,320,3.0
8216,16350,304,1569.8,1594.13,1469.65,3.370062505,1544.53,9.37,3.7,668.0,667.0,665.0,2.35,2.39,2.21,17.07,17.35,17.62,16.24,272,1.7
8217,16351,309,1640.82,1609.3,1491.75,3.47012081,1580.62,9.51,3.6,667.0,665.0,663.0,2.46,2.42,2.25,17.18,17.83,17.49,16.21,285,1.8
8218,16352,320,1687.51,1714.19,1615.95,3.6672579410000004,1672.55,9.72,3.8,667.0,667.0,665.0,2.53,2.57,2.43,17.54,17.69,17.97,16.94,245,1.3
8219,16353,332,1718.28,1752.96,1709.05,3.724464425,1726.76,10.06,4.0,666.0,664.0,665.0,2.58,2.64,2.57,17.43,17.34,17.69,17.25,271,1.9
8220,16354,342,1758.24,1835.4,1799.44,3.8712735680000003,1797.69,10.39,4.1,666.0,665.0,664.0,2.64,2.76,2.71,17.59,17.21,17.96,17.61,274,1.3
8221,16355,353,1880.08,1947.0,1778.09,4.095121932,1868.39,11.12,4.1,662.0,660.0,661.0,2.84,2.95,2.69,17.67,17.78,18.41,16.82,289,1.0
8222,16360,399,2236.96,2184.36,2285.95,4.895321348,2235.76,13.64,4.9,656.0,654.0,655.0,3.41,3.34,3.49,18.54,18.55,18.11,18.95,284,0.8
8223,16361,412,2278.97,2315.16,2366.76,5.010822569,2320.3,14.3,5.5,653.0,654.0,652.0,3.49,3.54,3.63,18.59,18.26,18.55,18.96,275,1.4
8224,16364,440,2434.74,2532.39,2496.0,5.370362776,2487.71,15.24,5.1,651.0,651.0,650.0,3.74,3.89,3.84,18.6,18.2,18.93,18.66,287,1.4
8225,16367,472,2728.08,2661.52,2663.85,5.861039195,2684.48,16.47,6.3,648.0,646.0,645.0,4.21,4.12,4.13,18.62,18.93,18.46,18.48,262,0.1
8226,16371,497,2898.0,2828.8,2920.23,6.229734572999999,2882.34,18.16,6.1,644.0,640.0,639.0,4.5,4.42,4.57,18.87,18.97,18.52,19.12,259,0.9
8227,16372,505,2985.3,3013.01,2993.47,6.459366456000001,2997.26,18.62,6.3,642.0,637.0,641.0,4.65,4.73,4.67,19.28,19.2,19.38,19.26,231,0.1
8228,16375,463,2797.86,2721.9,2507.4,6.028037014,2675.72,19.72,7.3,633.0,633.0,630.0,4.42,4.3,3.98,18.7,19.55,19.02,17.52,253,0.0
8229,16376,502,2873.6,2887.44,2931.96,6.25682627,2897.67,19.58,7.0,640.0,636.0,636.0,4.49,4.54,4.61,18.69,18.53,18.62,18.91,278,0.9
8230,16377,536,3051.23,3148.69,3150.98,6.638120977000001,3116.97,20.39,7.7,637.0,631.0,634.0,4.79,4.99,4.97,18.77,18.37,18.96,18.97,265,1.0
8231,16378,553,3322.16,3378.2,3318.0,7.134812158,3339.45,20.97,7.6,634.0,635.0,632.0,5.24,5.32,5.25,19.45,19.35,19.67,19.32,255,1.4
8232,16380,514,3307.2,3273.98,3239.35,7.07059672,3273.51,21.41,8.3,636.0,626.0,629.0,5.2,5.23,5.15,20.48,20.69,20.48,20.26,237,1.2
8233,16381,509,3052.8,3195.32,3089.76,6.706549658999999,3112.63,22.51,7.7,636.0,629.0,628.0,4.8,5.08,4.92,19.58,19.2,20.1,19.44,184,1.0
8234,16383,554,3427.2,3387.5,3494.4,7.2911640779999995,3436.37,22.76,9.0,630.0,625.0,624.0,5.44,5.42,5.6,19.84,19.79,19.56,20.18,340,0.8
8235,16389,601,3414.04,3428.6,3800.66,7.404270102999999,3547.77,24.51,9.9,623.0,620.0,619.0,5.48,5.53,6.14,18.76,18.05,18.13,20.1,219,0.8
8236,16390,601,3763.4,3576.02,3813.04,7.585984484,3717.49,25.87,10.0,620.0,623.0,616.0,6.07,5.74,6.19,19.56,19.8,18.81,20.06,475,0.8
8237,16391,638,3713.8,3751.36,3880.8,7.960830717,3781.99,26.16,10.3,620.0,617.0,616.0,5.99,6.08,6.3,18.72,18.38,18.57,19.21,261,1.1
8238,16395,646,4052.4,4033.54,4062.03,8.602364081000001,4049.32,27.53,11.0,614.0,613.0,609.0,6.6,6.58,6.67,19.69,19.71,19.62,19.76,255,0.3
8239,16397,659,4093.7,4056.5,4157.16,8.745737269,4102.45,29.16,10.8,611.0,610.0,606.0,6.7,6.65,6.86,19.44,19.4,19.22,19.7,137,0.5
8240,16402,603,4149.48,3919.02,3951.12,8.734238603,4006.54,30.58,11.0,604.0,602.0,606.0,6.87,6.51,6.52,20.63,21.37,20.18,20.35,124,1.2
8241,16403,643,3788.1,3936.55,4309.7,8.45346986,4011.45,29.89,10.8,610.0,601.0,607.0,6.21,6.55,7.1,19.43,18.34,19.06,20.87,186,1.4
8242,16404,605,3945.5,3980.9,3455.75,8.311078074,3794.05,30.41,11.0,607.0,605.0,601.0,6.5,6.58,5.75,19.49,20.27,20.45,17.75,191,1.4
